Cluster,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Label
0,0.5788437261458148,1.2898650982869482,1.3376777840032048,0.8847718321108708,0.38591032488089216,16.916567679346894,0.9975646145126215,0.006911934820187746,26.553914005234134,0.9918830924675648,0.01374298947126961,21.613743959110092,Dense
1,0.968392791956769,0.07640192403948162,10.11647021407956,0.9951504290380181,0.011995681928921413,15.166462849186837,0.9942462837291925,0.022766867150358305,22.289162115272855,0.9870708841219269,0.019217110101197813,12.367638194606686,Sparse
2,0.931506065040534,0.17000609367353403,5.096668372710281,0.9733539608124997,0.09283315474557871,22.686821253094593,0.8311001684275413,0.9915314535973625,2.2527349608424743,0.9962251580547851,0.003846665647322124,18.06021295562662,Intermittent
