Device_Name,File_Path,Input_SHA256,Window_Count,Zero_Fault_Windows,Gap_Count,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Routing_Sparsity,Cluster,Label,Model
设备27,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备27/window_60_data2.csv,ac927fee8b469207db40136fe7038562ed0099766ca469f6981df041069ee095,10204,6963,0,0.685515484123873,1.419639357114857,1.6322691435918133,0.998921991375931,0.0012740101920815366,32.02245883473793,0.9950999607996864,0.019012152097216777,16.81056419491586,0.9979419835358683,0.002058016464131713,22.020553169817557,0.9193698549588397,2,Intermittent,iTransformer
设备58,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备58/window_60_data2.csv,6c18007083c8accd84648b31cc6591583afbfb820660c91c3eaf29cefcd609b5,10204,6844,0,0.7720501764014112,0.24666797334378676,1.9849170953242614,0.8425127401019208,0.7526460211681694,2.8245437538715383,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9995099960799686,0.0004900039200313603,45.164145071062734,0.9034937279498235,0,Dense,Informer
设备69,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备69/window_60_data2.csv,cd71f92fc8c6ba6462e3cbc83e1ccf6a5e105bf92efc3ea11387be1ddcf77a34,10204,9527,0,0.9349274794198353,0.26097608780870246,5.270331654215579,0.9980399843198745,0.001960015680125441,22.56546033210934,0.9991179929439435,0.0015680125441003528,37.86736721769814,0.9987259898079185,0.0015680125441003528,33.39255156468281,0.982702861622893,2,Intermittent,iTransformer
设备83,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/NE40E-X3/设备83/window_60_data.csv,f1f47cbd43206c58d884835fefbb13a918632d73ae826d1e1bce72ce22029d0b,10204,9290,0,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9960799686397491,0.004410035280282242,16.617631570483972,0.9916699333594668,0.012936103488827911,15.001759921243202,0.9182673461387691,0.22814582516660134,5.039531202570095,0.9764798118384947,1,Sparse,PatchTST
