Cluster,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Label
0,0.9724644283640755,0.06792646233061755,14.907326349749443,0.9962984839013848,0.00900018010954897,21.550478243060923,0.9963289436045218,0.01553842160467013,29.82760735298292,0.9918844756163455,0.012267314354731055,16.88261618668612,Sparse
1,0.9382268391480465,0.15340389389781783,5.439713974438302,0.9767411472625115,0.08049131059715145,23.843059416749597,0.8490134587743369,0.8862210897687182,2.4071487416445265,0.9966026394877826,0.0034626943682216135,19.130266842386472,Intermittent
2,0.7438259506076048,0.784202273618189,1.861737375566463,0.8934078139291781,0.38566575199268255,12.49614514661447,0.9980073173918725,0.006860054880439052,50.49240964000715,0.9983339866718933,0.0016660133281066261,29.120968101946858,Dense
