Device_Name,Category,File_Path,Window_Count,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Routing_Sparsity,All_Levels_Zero_Ratio,Cluster,Label,Model,Previous_Label,Previous_Model,Model_Changed
设备31,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备31/window_60_data2.csv,10204,0.9964719717757742,0.004508036064288515,19.860239463087822,1.0,0.0,0.0,1.0,0.0,0.0,0.9981379851038809,0.001862014896119169,23.152810446659547,0.9986524892199138,0.994609956879655,0,Sparse,PatchTST,Sparse,PatchTST,False
设备32,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备32/window_60_data2.csv,10204,0.9853978831830654,0.019894159153273226,9.939274232467572,1.0,0.0,0.0,0.9997059976479812,0.0004900039200313603,60.60066006241187,0.9979419835358683,0.002058016464131713,22.020553169817557,0.9957614660917288,0.9840258722069777,0,Sparse,PatchTST,Sparse,PatchTST,False
设备33,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备33/window_60_data2.csv,10204,0.9949039592316739,0.005390043120344963,14.309668464721605,1.0,0.0,0.0,0.9994119952959624,0.002352018816150529,49.43387839663538,0.9972559780478244,0.0027440219521756176,19.063802648699745,0.9978929831438652,0.992061936495492,0,Sparse,PatchTST,Sparse,PatchTST,False
设备34,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备34/window_60_data2.csv,10204,0.9919639357114857,0.009212073696589572,11.630515893748251,1.0,0.0,0.0,1.0,0.0,0.0,0.9976479811838495,0.0024500196001568013,20.971714283768026,0.9974029792238338,0.9897099176793415,0,Sparse,PatchTST,Sparse,PatchTST,False
设备35,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备35/window_60_data2.csv,10204,0.9956879655037241,0.011074088592708742,16.908137460452267,0.9998039984319874,0.0001960015680125441,71.42128534267637,1.0,0.0,0.0,0.9977459819678557,0.0022540180321442573,21.03930069924006,0.9983094864758918,0.9932379459035672,0,Sparse,PatchTST,Sparse,PatchTST,False
设备36,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备36/window_60_data2.csv,10204,0.7739121912975304,0.6862994903959232,1.9680258877833028,0.8387887103096825,0.40307722461779694,2.641432851233935,0.9990199921599373,0.0014700117600940808,33.65676422025412,0.9975499803998432,0.0024500196001568013,20.178206064960282,0.9023177185417484,0.7223637789102313,2,Dense,Informer,Sparse,PatchTST,True
设备37,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备37/window_60_data2.csv,10204,0.9861818894551156,0.02156017248137985,10.935845978831601,0.9452175617404939,0.2215797726381811,4.373793244298093,1.0,0.0,0.0,0.9972559780478244,0.0028420227361818894,19.368232199902657,0.9821638573108585,0.9295374362994904,0,Sparse,PatchTST,Sparse,PatchTST,False
设备38,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备38/window_60_data2.csv,10204,0.9986279890239121,0.0013720109760878088,26.97882767759086,1.0,0.0,0.0,1.0,0.0,0.0,0.9962759702077617,0.0051940415523324185,19.873460498420283,0.9987259898079184,0.9954919639357115,0,Sparse,PatchTST,Sparse,PatchTST,False
设备39,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备39/window_60_data2.csv,10204,0.7780282242257938,0.6647393179145433,1.87632297892067,0.9997059976479812,0.00029400235201881614,58.31237718815221,0.9995099960799686,0.0004900039200313603,45.16414507106274,0.9914739317914544,0.016170129361034888,14.098573347384786,0.9421795374362995,0.7772442179537437,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备40,S5300_S5352C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5352C-EI/设备40/window_60_data2.csv,10204,0.9984319874558997,0.008330066640533124,37.66138514175824,0.9992159937279498,0.0012740101920815366,43.252047870250195,0.9990199921599373,0.0009800078400627205,31.928044099192793,0.9968639749117993,0.0031360250882007056,17.82904932967543,0.9983829870638965,0.9945119560956488,0,Sparse,PatchTST,Sparse,PatchTST,False
