Timestamp,Model,Seq_Len,Accuracy,Precision,Recall,F1_Score,Exp_ID
2025-12-12 00:45:07,Informer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备46_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:45:52,PatchTST,24,0.9941176470588236,0.0,0.0,0.0,classification_设备46_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:46:34,iTransformer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备46_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:47:58,TimesNet,24,0.9823529411764705,0.0,0.0,0.0,classification_设备19_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:48:49,Informer,24,0.9823529411764705,0.0,0.0,0.0,classification_设备19_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:49:33,PatchTST,24,0.9823529411764705,0.0,0.0,0.0,classification_设备19_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:50:16,iTransformer,24,0.9823529411764705,0.0,0.0,0.0,classification_设备19_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:51:41,TimesNet,24,1.0,0.0,0.0,0.0,classification_设备11_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:52:35,Informer,24,1.0,0.0,0.0,0.0,classification_设备11_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 00:53:19,PatchTST,24,1.0,0.0,0.0,0.0,classification_设备11_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
